,ea_id,obs_year,obs_monthnum,mzprice_lag1,mzprice_lag2,mzprice_lag3,mzprice_lag4,mzprice_lag5,mzprice_lag6,mzprice_lag7,mzprice_lag8,mzprice_lag9,mzprice_lag10,mzprice_lag11,mzprice_lag12
1763,30708665,2010,8,32.61663055419922,35.220001220703125,32.361053466796875,29.502107620239258,37.53636169433594,33.936126708984375,32.392242431640625,39.11354064941406,45.834842681884766,44.204830169677734,43.60988235473633,43.01494216918945
1764,30708665,2013,8,109.80586242675781,89.10942077636719,80.47991943359375,85.47262573242188,123.54683685302734,134.28855895996094,158.05047607421875,81.95767211914062,72.9005355834961,67.02919006347656,70.48150634765625,68.0677261352539
1765,30708674,2017,2,117.41747283935547,246.29257202148438,245.51194763183594,254.87808227539062,256.80401611328125,260.8013000488281,250.8148193359375,240.52597045898438,187.57977294921875,139.774169921875,190.2578887939453,229.36883544921875
1766,30708674,2017,3,130.3136444091797,117.41747283935547,246.29257202148438,245.51194763183594,254.87808227539062,256.80401611328125,260.8013000488281,250.8148193359375,240.52597045898438,187.57977294921875,139.774169921875,190.2578887939453
1767,30708675,2016,9,259.30389404296875,255.1221160888672,238.25473022460938,188.7212677001953,145.35208129882812,192.44766235351562,233.5753173828125,241.3388214111328,199.6069793701172,159.71963500976562,160.86053466796875,158.64349365234375
1768,30708676,2017,3,132.7081298828125,116.97958374023438,244.4727020263672,244.1434783935547,252.94126892089844,257.32757568359375,259.605712890625,253.10992431640625,239.7431182861328,194.01136779785156,138.094482421875,188.64508056640625
1769,30709116,2011,2,65.07105255126953,35.030860900878906,33.12942886352539,33.29690933227539,33.72487258911133,33.635597229003906,32.072967529296875,35.03764724731445,32.55791473388672,30.07817840576172,37.0347900390625,33.48176574707031
1770,30709358,2010,11,33.30461502075195,33.80831527709961,33.65473175048828,32.4560546875,35.21915054321289,32.64852523803711,30.077896118164062,37.51220703125,33.45738983154297,31.860048294067383,38.84694290161133,45.833831787109375
1771,30709438,2010,5,30.06375503540039,37.450862884521484,33.663658142089844,31.978456497192383,39.03723907470703,46.09602355957031,43.68845748901367,43.05842208862305,42.42839431762695,41.79835891723633,41.168331146240234,32.584068298339844
1772,30709438,2013,5,103.87040710449219,123.54893493652344,126.76603698730469,153.88638305664062,83.84002685546875,71.76935577392578,67.02969360351562,70.5162124633789,71.61334991455078,67.81857299804688,53.328826904296875,43.44499969482422
1773,30709631,2020,3,189.86195373535156,200.0,302.5287170410156,278.37530517578125,246.29519653320312,246.59457397460938,240.50009155273438,189.93992614746094,163.32998657226562,143.004638671875,186.32147216796875,290.6265563964844
1774,30709632,2019,5,185.3633270263672,289.3060302734375,330.96636962890625,334.9741516113281,167.0671844482422,141.73171997070312,144.62242126464844,143.04347229003906,139.4785614013672,127.1201171875,106.6740951538086,94.08822631835938
1775,30709632,2019,6,142.89340209960938,185.3633270263672,289.3060302734375,330.96636962890625,334.9741516113281,167.0671844482422,141.73171997070312,144.62242126464844,143.04347229003906,139.4785614013672,127.1201171875,106.6740951538086
1776,30709650,2010,9,34.2756233215332,32.57929992675781,35.220001220703125,32.64564514160156,30.0712890625,37.587852478027344,33.46110534667969,31.86536407470703,38.45647430419922,45.04758834838867,44.198158264160156,43.43999481201172
1777,30709677,2016,5,145.3642120361328,196.3606414794922,231.93736267089844,241.26828002929688,200.6064453125,159.7187957763672,161.9917449951172,157.21412658691406,149.5731964111328,139.99574279785156,122.86495971679688,115.6488265991211
1778,30709678,2017,1,246.39459228515625,245.21868896484375,252.23397827148438,254.6387481689453,257.424560546875,250.46160888671875,240.4774932861328,191.75286865234375,145.13101196289062,191.46507263183594,229.5001220703125,246.3603973388672
1779,30709679,2016,9,258.7537536621094,251.12246704101562,239.90602111816406,188.44442749023438,144.30215454101562,191.86016845703125,234.08212280273438,242.9632568359375,199.20672607421875,159.71957397460938,162.13833618164062,157.38442993164062
1780,30709680,2017,4,138.48341369628906,133.75576782226562,116.03687286376953,245.81005859375,244.58676147460938,255.77011108398438,260.3800354003906,258.91741943359375,251.58433532714844,239.80740356445312,188.4443817138672,143.89898681640625
1781,30709698,2011,3,60.0712890625,68.02265930175781,35.84000015258789,33.10222625732422,33.34368133544922,33.84275436401367,34.22713851928711,32.6143684387207,35.220001220703125,32.35988235473633,29.4997615814209,37.588138580322266
1782,30710079,2010,9,34.171142578125,32.61390686035156,35.218727111816406,32.3602409362793,29.501750946044922,37.588340759277344,33.93754577636719,32.39363479614258,39.288848876953125,46.18406295776367,43.941532135009766,43.44886779785156
1783,30710128,2010,6,31.8155460357666,30.152847290039062,36.86484909057617,33.905330657958984,32.33833694458008,39.36714172363281,46.39594650268555,43.69834899902344,43.07259750366211,42.446834564208984,41.821083068847656,41.19532775878906
