ea_id,lsms_distroad,lsms_distpopctr,lsms_distadmarc,lsms_distauc,lsms_distboma,lsms_distborder,lsms_agpct,lsms_lcvr,lsms_aez,lsms_elev,weight,pweight,hh_members,pop,panelpop,wave
10420001,.278,51.024666,1.8773333,51.024666,49.611332,1.88,39.866665,30,313.625,1074.4667,1933.99365234375,1933.99365234375,74,143115.53,143115.53,1
10420035,.21461539,52.917694,1.4215385,52.917694,46.516922,1.5230769,53,30,313,1090.2307,1321.7744140625,1321.7744140625,65,85915.336,85915.336,1
10420080,.17,52.283077,.37692308,52.283077,47.684616,.33076924,47.153847,30,313,1074.6923,862.2639770507813,862.2639770507813,60,51735.84,51735.84,1
10501055,6.3600001,14.108666,6.1900001,77.788002,40.736,14.16,48.933334,30,322,1266.4667,8080.60302734375,8080.60302734375,71,573722.81,573722.81,1
10501216,8.4879999,24.069334,10.873334,79.943336,46.536667,24.16,56.133335,30,312,1188.8667,6567.71533203125,6567.71533203125,67,440036.94,440036.94,1
10501505,1.4413333,45.755333,5.3366666,112.126,4.0473332,46.106667,49,30,322,1238.9333,6960.654296875,6960.654296875,71,494206.47,494206.47,1
10501709,11.063334,15.406667,14.496,81.78933,34.473999,15.506667,41,30,322.25,1330.1333,9729.947265625,9729.947265625,82,797855.69,797855.69,1
10502043,1.7957143,43.118572,6.6750002,43.118572,54.549286,93.571426,54.642857,30,314.25,1074.2142,2601.4384765625,2601.4384765625,53,137876.23,137876.23,1
10502268,11.607857,33.454285,3.1335714,33.454285,63.260715,70.271431,50.5,30,321.125,1229.2142,8620.125,8620.125,53,456866.63,456866.63,1
10502439,16.088667,38.518002,4.1160002,39.491333,84.259331,40.166668,48.333332,33.75,323,1286.3334,9379.6689453125,9379.6689453125,73,684715.81,684715.81,1
10502593,12.980667,42.697334,13.141334,42.697334,70.167336,54.446667,24.533333,65.625,323,1348.0667,4662.26708984375,4662.26708984375,61,284398.28,284398.28,1
10502730,11.201333,42.369999,10.253333,42.369999,52.293335,82.959999,54.933334,30,323,1242.1333,4829.416015625,4829.416015625,43,207664.89,207664.89,1
10503211,15.65,31.315714,7.5971427,31.315714,79.345718,50.235714,56.357143,30,323,1240.7142,5383.37255859375,5383.37255859375,67,360685.97,360685.97,1
10503367,11.286875,12.326875,11.103125,54.241875,61.75,12.4,29.9375,33.75,323,1539.9375,4378.4765625,4378.4765625,112,490389.38,490389.38,1
10505136,9.2166662,21.542667,5.2906666,58.209999,64.637337,21.76,53.266666,30,323,1413.7333,8256.5556640625,8256.5556640625,76,627498.25,627498.25,1
10505151,7.2493334,39.849998,12.688666,60.363335,77.981331,40.233334,56.599998,30,315.75,1222,7462.4462890625,7462.4462890625,75,559683.5,559683.5,1
10505231,1.1553334,54.254002,2.2133334,67.274002,72.523331,54.740002,41.266666,30,312,1140.5333,12457.0732421875,12457.0732421875,80,996565.88,996565.88,1
10505310,4.3600001,64.216873,12.1475,64.248749,59.139374,65.6875,34.25,40,312,1136.0625,8541.6171875,8541.6171875,93,794370.38,794370.38,1
10505508,3.6133335,17.868,6.3546667,71.472664,51.344666,17.966667,55.733334,30,322,1251,6629.3837890625,6629.3837890625,81,536980.06,536980.06,1
10506127,.338,50.552666,6.4586668,110.8,28.763332,51.060001,37.533333,30,323,1437.8,2509.4033203125,2509.4033203125,66,165620.63,165620.63,1
10506548,.44714287,34.139999,10.727142,90.169998,38.889286,34.478569,35.642857,33.75,323,1520.7858,6940.69580078125,6940.69580078125,59,409501.06,409501.06,1
10507175,13.72,43.506001,3.5539999,140.35066,58.234001,86.459999,40.266666,30,313,1110.9333,7312.203125,7312.203125,65,475293.19,475293.19,1
10507344,5.6938462,56.752308,6.2800002,127.94769,42.108463,70.776924,28.307692,67.5,321.75,1204.8462,6806.14697265625,6806.14697265625,77,524073.31,524073.31,1
10508369,29.014666,69.131332,6.5146666,116.25733,61.572002,70.786667,10.266666,90.625,319.25,1189.1333,8165.26708984375,8165.26708984375,63,514411.81,514411.81,1
10509319,5.6431251,46.060001,5.881875,46.060001,62.346874,62.075001,45.25,36.25,323,1261.125,8686.046875,8686.046875,81,703569.81,703569.81,1
10509474,5.3833332,57.771336,10.306,57.771336,43.877335,80.166664,53.400002,30,312.25,1121.9333,6893.77099609375,6893.77099609375,89,613545.63,613545.63,1
10510388,11.78875,40.783123,10.695,105.15,17.160625,41.15625,53.875,30,322,1314.875,9414.990234375,9414.990234375,69,649634.31,649634.31,1
10732047,1.4446666,6.302,16.330667,6.302,88.762665,6.3600001,46.333332,30,323,1295.6666,318.6799926757813,318.6799926757813,75,23901,23901,1
10732070,.57875001,9.2325001,12.78875,9.2325001,85.385002,9.3062496,23.0625,56.25,323,1336.5625,2052.407958984375,2052.407958984375,74,151878.19,151878.19,1
10732192,.65499997,6.9142857,15.391429,6.9142857,87.821426,6.9857144,32.285713,40,323,1300,1436.758422851563,1436.758422851563,68,97699.57,97699.57,1
10733465,1.646,2.9293332,19.067333,2.9293332,92.603333,2.96,15.2,190,323,1290.2,750.3375854492188,750.3375854492188,74,55524.98,55524.98,1
10733640,2.568125,3.5337501,20.18375,3.5337501,93.336876,3.5687499,8.5,125,323,1324.3125,1409.228759765625,1409.228759765625,89,125421.36,125421.36,1
10734370,.86133331,2.756,18.273333,2.756,92.239998,2.7866666,29,50,323,1263.4,2351.662353515625,2351.662353515625,65,152858.05,152858.05,1
10734393,1.406875,3.7731249,18.4925,3.7731249,91.764374,3.8125,30.5625,31.25,322.375,1256.6875,785.548828125,785.548828125,78,61272.809,61272.809,1
10734407,.77333331,2.0313332,18.260666,2.0313332,92.875999,2.0466666,37.933334,30,323,1261.9333,774.0512084960938,774.0512084960938,69,53409.535,53409.535,1
10734762,2.2057142,4.0292859,19.146429,4.0292859,91.784286,4.0571427,15.785714,180,323,1283.7142,1144.158447265625,1144.158447265625,79,90388.516,90388.516,1
10735130,.28733334,3.3866668,17.103333,3.3866668,91.274666,3.4200001,44.400002,30,323,1255.1333,915.864013671875,915.864013671875,69,63194.617,63194.617,1
10735173,.55400002,2.1933334,16.927334,2.1933334,92.414001,2.22,32.066666,30,323,1258.8,2087.465576171875,2087.465576171875,71,148210.06,148210.06,1
10736053,1.0671428,3.5885713,16.226429,3.5885713,91.01429,3.6285713,25.571428,30,323,1261.7858,675.5360107421875,675.5360107421875,62,41883.234,41883.234,1
10736174,.36733332,3.1746666,15.098666,3.1746666,93.026665,3.1866667,47.133335,30,323,1295,1040.920043945313,1040.920043945313,86,89519.125,89519.125,1
10736377,1.9133333,4.0306668,15.372,4.0306668,90.718002,4.0533333,35.733334,30,323,1274.8,1423.49755859375,1423.49755859375,71,101068.33,101068.33,1
10736466,.755,3.3378572,16.564285,3.3378572,91.253571,3.3642857,33.142857,30,323,1258.9286,732.419189453125,732.419189453125,79,57861.117,57861.117,1
10736596,1.663125,4.2943749,15.378125,4.2943749,90.594376,4.3249998,41.375,30,323,1267.875,2266.1376953125,2266.1376953125,77,174492.61,174492.61,1
10737199,1.2385714,1.7364286,16.739286,1.7364286,94.41143,1.75,47.285713,30,323,1281.8572,885.6768188476563,885.6768188476563,82,72625.5,72625.5,1
10739309,.93937498,1.985,18.410625,1.985,92.998123,2,36.375,30,323,1264.0625,1819.57763671875,1819.57763671875,54,98257.195,98257.195,1
10741504,2.0753334,2.6900001,19.428667,2.6900001,93.323334,2.7133334,16.866667,180,323,1316,1884.020751953125,1884.020751953125,94,177097.95,177097.95,1
10744039,.83125001,1.00125,18.775,1.00125,95.256874,1.0125,13.5,133.75,323,1257.625,1596.854370117188,1596.854370117188,72,114973.52,114973.52,1
10744154,1.194,.99000001,17.800001,.99000001,95.045998,.98666668,31.533333,30,323,1235.2,1884.1103515625,1884.1103515625,53,99857.852,99857.852,1
10744649,1.348125,1.28,17.379375,1.28,94.848755,1.28125,38.625,30,323,1259.375,2250.7568359375,2250.7568359375,67,150800.7,150800.7,1
10746033,1.9875,4.5987501,14.324375,4.5987501,90.646248,4.6187501,43.6875,30,323,1290.0625,2787.689697265625,2787.689697265625,88,245316.69,245316.69,1
10746244,.41499999,4.3074999,14.263125,4.3074999,93.201874,4.3375001,42.625,30,323,1306,1647.492797851563,1647.492797851563,70,115324.49,115324.49,1
20101014,6.7737498,48.30125,8.6906252,141.0775,41.532501,48.806252,43.25,30,322,1228.6875,7861.6162109375,7861.6162109375,86,676099,676099,1
20101387,.205625,60.255001,10.1975,126.4025,35.198124,60.868752,46.5,30,323,1293.4375,7505.77783203125,7505.77783203125,72,540416,540416,1
20102311,20.251333,38.644669,10.18,137.228,67.905998,38.946667,10.266666,116.875,313,1046.5333,4131.5361328125,4131.5361328125,72,297470.59,297470.59,1
20103365,5.1599998,37.633751,4.9743752,143.9675,56.236252,38.012501,44.1875,43.75,313,1145.125,5388.1630859375,5388.1630859375,80,431053.06,431053.06,1
20105073,.72125,15.45625,18.516874,124.6575,49.712502,15.61875,34,92.5,312,1004,3668.8623046875,3668.8623046875,86,315522.16,315522.16,1
20105181,.87599999,3.8740001,1.22,106.00533,54.138,3.9133334,28.200001,78.125,312,1073.8,8611.1708984375,8611.1708984375,76,654449,654449,1
20106042,2.7093334,4.9359999,3.0666666,105.72066,52.818001,4.9866667,38.333332,43.75,312,1085.5333,8535.8203125,8535.8203125,83,708473.06,708473.06,1
20107490,41.033123,46.07,30.641874,104.65125,44.80875,46.349998,13.9375,115.625,312,1077.4375,8112.83349609375,8112.83349609375,88,713929.38,713929.38,1
20107615,18.441875,31.48,16.686251,89.064377,57.671249,31.75625,15.75,132.5,312,1068.5,5747.79541015625,5747.79541015625,85,488562.63,488562.63,1
20108739,5.3175001,18.744375,14.445625,91.741875,67.667496,18.88125,26.9375,69.375,312,1096.5,5464.177734375,5464.177734375,68,371564.09,371564.09,1
20109486,7.566,26.530666,10.692,88.898003,77.725334,26.686666,27.666666,86.25,312,1079.8667,7385.29296875,7385.29296875,74,546511.69,546511.69,1
20109653,3.05,18.929333,16.714001,100.92267,71.344666,18.993334,37.799999,42.5,312,1133.8,4064.800048828125,4064.800048828125,69,280471.22,280471.22,1
20110170,14.170625,38.408127,11.753125,148.0625,40.435623,38.762501,48.1875,36.25,312,1117.6875,5047.95361328125,5047.95361328125,78,393740.38,393740.38,1
20110620,7.2999997,19.315334,10.783999,128.65866,40.307999,19.466667,33.400002,50.625,312,1017.7333,6132.8994140625,6132.8994140625,74,453834.56,453834.56,1
20111107,32.336876,56.531876,12.37,70.511879,61.938751,57.056252,3.5,139.375,312,1070.9375,4630.68310546875,4630.68310546875,85,393608.06,393608.06,1
20111530,38.184376,55.245625,17.4475,80.491249,56.264374,55.712502,29.5625,36.25,312,1095.875,6290.98388671875,6290.98388671875,87,547315.63,547315.63,1
20111718,13.62,36.623749,9.2262497,77.837502,69.433121,36.987499,14.6875,116.25,312,1057.375,4398.9521484375,4398.9521484375,92,404703.59,404703.59,1
20112290,16.141876,22.066875,19.16375,119.9,66.963753,22.19375,33.25,42.5,312,1038.375,8301.50390625,8301.50390625,94,780341.38,780341.38,1
20112334,4.7253847,34.066154,10.989231,102.12923,85.92923,34.184616,43.615383,30,312.9375,1056.3846,3656.435302734375,3656.435302734375,75,274232.66,274232.66,1
20112661,25.474285,35.382141,10.175714,124.27428,79.581429,35.585716,50.714287,30,313,1050.8572,2710.419189453125,2710.419189453125,83,224964.8,224964.8,1
20113112,14.27625,41.514999,8.2749996,110.365,91.746872,41.65625,49.25,30,318.625,1197.6875,5242.283203125,5242.283203125,96,503259.19,503259.19,1
20113529,24.667334,44.680668,11.479333,123.622,93.54467,49.079998,36.799999,55,313,1190.9333,3979.2958984375,3979.2958984375,84,334260.84,334260.84,1
20115434,9.0106249,9.703125,10.941875,110.35,44.826874,9.75,42.625,30,312,1084.0625,3585.719970703125,3585.719970703125,75,268929,268929,1
20120081,.69400001,2.8080001,2.5266666,107.574,54.949333,2.8400002,30.533333,30,312,1062.7333,7653.310546875,7653.310546875,54,413278.78,413278.78,1
20201109,9.4574995,59.834373,10.415625,110.69188,80.233749,60.318748,50.6875,30,313,628.375,1612.262451171875,1612.262451171875,71,114470.63,114470.63,1
20201206,3.4868751,44.337502,9.7449999,123.14313,93.934372,44.706249,52.5625,30,313,551.9375,4279.583984375,4279.583984375,66,282452.53,282452.53,1
20201264,3.764375,21.77375,4.415,142.5325,113.13875,21.96875,52.6875,30,313,493.5625,2660.233642578125,2660.233642578125,70,186216.36,186216.36,1
20201269,1.21,33.252499,7.8343749,133.43187,102.53,33.537498,59.6875,30,313,521.625,2431.734375,2431.734375,85,206697.42,206697.42,1
20201354,4.855,49.674999,5.8585715,115.56286,96.44857,50.135715,31.071428,60,313,487.64285,3524.45751953125,3524.45751953125,80,281956.59,281956.59,1
20201450,.2225,57.480625,4.859375,108.84937,88.932503,57.987499,42.25,57.5,313,491.4375,2655.5263671875,2655.5263671875,74,196508.95,196508.95,1
20201646,.22375,36.85125,12.3125,128.88562,101.955,37.174999,53.6875,30,313,489.625,5038.8818359375,5038.8818359375,63,317449.56,317449.56,1
20202343,.63,65.299377,21.12125,94.152496,78.048126,74.625,58.5,30,313,518.5,4290.2958984375,4290.2958984375,94,403287.81,403287.81,1
20203135,.28749999,4.1037502,4.776875,125.7675,133.4375,4.1437502,56.625,30,313,496.0625,4125.61767578125,4125.61767578125,74,305295.72,305295.72,1
20203494,2.6781249,5.7081251,4.5031252,126.33,127.17562,5.7375002,47.625,30,313,511.625,2726.367919921875,2726.367919921875,98,267184.06,267184.06,1
20203656,.46375,8.9224997,9.6743746,122.01063,137.1825,9.0062504,50.9375,30,313,524.75,2535.737548828125,2535.737548828125,85,215537.69,215537.69,1
20203694,6.066875,19.995625,20.238125,110.14625,136.90625,20.1875,44.625,30,313,497.3125,2149.68310546875,2149.68310546875,82,176274.02,176274.02,1
20204124,.35874999,16.616249,1.224375,139.24687,116.16,16.75,59.5,30,313,500.3125,3373.88330078125,3373.88330078125,82,276658.44,276658.44,1
20204712,1.373125,8.8225002,7.4243751,133.38499,122.70812,8.875,39.5625,36.875,313,508.4375,1870.345581054688,1870.345581054688,74,138405.58,138405.58,1
20205207,.45750001,42.529373,15.6575,91.954376,120.26,42.950001,22.5625,80.625,312,492.375,1670.816040039063,1670.816040039063,72,120298.76,120298.76,1
20205484,5.4133334,32.266666,15.794666,98.799332,131.23134,32.579998,46.333332,30,313,526.79999,3443.263916015625,3443.263916015625,95,327110.06,327110.06,1
20205525,5.1037502,43.453751,12.620625,83.675621,108.06563,55.231251,36.125,69.375,312,494.5,2737.3232421875,2737.3232421875,63,172451.36,172451.36,1
20205634,.84312499,47.1675,11.34875,87.302498,115.84062,47.625,54.5625,30,312,501.3125,2028.744018554688,2028.744018554688,69,139983.34,139983.34,1
20205700,1.249375,32.161877,23.710625,103.24313,130.52,32.474998,54.6875,30,313,506.3125,1074.841552734375,1074.841552734375,77,82762.797,82762.797,1
20205721,.70499998,32.57375,22.605625,102.25562,130.04625,32.893749,54.375,30,313,522.1875,2693.281494140625,2693.281494140625,78,210075.95,210075.95,1
20206243,8.8599997,52.250626,1.96875,76.6875,111.59438,54.96875,16,130,312,624.125,1526.812744140625,1526.812744140625,72,109930.52,109930.52,1
20206362,16.178749,42.956875,2.4312501,86.580002,125.58125,43.337502,30.0625,55,312,633.125,2713.065673828125,2713.065673828125,77,208906.06,208906.06,1
20220038,.27437499,2.256875,.96999997,129.49063,129.09375,2.2562499,44.0625,30,313,518.8125,1836.947143554688,1836.947143554688,82,150629.67,150629.67,1
20220153,.136875,.81937498,.72874999,129.61063,130.39313,.81875002,45.3125,30,313,506.9375,4972.3984375,4972.3984375,68,338123.09,338123.09,1
20301075,12.213125,56.743752,9.7643747,72.921249,116.2325,15.04375,47.0625,31.25,312,981.625,2292.280029296875,2292.280029296875,80,183382.41,183382.41,1
20302432,9.5606251,57.951874,7.0606251,62.439377,107.84875,17.81875,5.875,103.75,312,1126.4375,2129.23193359375,2129.23193359375,82,174597.02,174597.02,1
20302539,4.3559999,62.730667,3.9886668,67.726669,116.72066,8.8466673,14.533334,130,322.8125,1447.1333,1579.217651367188,1579.217651367188,89,140550.38,140550.38,1
20302592,7.5599999,61.284374,4.25875,64.693748,111.5,14.2125,8.25,99.375,318.25,1270,2705.76953125,2705.76953125,81,219167.33,219167.33,1
20303065,9.1856251,49.84,3.73125,82.510002,114.47437,12.125,16.3125,117.5,312,1091.25,1696.721557617188,1696.721557617188,91,154401.66,154401.66,1
20303447,14.685625,43.063126,4.5968752,87.340622,121.05187,19.612499,38.375,35.625,312.875,791.875,1903.787231445313,1903.787231445313,79,150399.19,150399.19,1
20303654,4.1237502,56.547501,5.504375,75.973747,112.30625,5.3187499,47.6875,30,318.875,1263.6875,3289.0927734375,3289.0927734375,70,230236.5,230236.5,1
20304084,.81062502,63.001873,4.2487502,67.476875,113.5225,4.5500002,37.8125,61.25,323,1427.375,1600.724853515625,1600.724853515625,68,108849.29,108849.29,1
20304164,3.6681249,62.276875,7.1306248,63.116249,112.51312,8.78125,36.8125,61.25,322,1409,2358.3359375,2358.3359375,72,169800.19,169800.19,1
20304285,10.52,55.325626,4.8274999,65.350624,104.51938,11.35625,51.5,30,322,1303.4375,2389.2705078125,2389.2705078125,57,136188.42,136188.42,1
20304314,14.834375,51.970627,5.8431249,64.973747,100.27688,16.237499,42.25,42.5,322,1254.75,2242.47998046875,2242.47998046875,85,190610.8,190610.8,1
20304662,2.0643749,57.473125,8.4568748,57.514374,111.79938,14.45,20.4375,123.75,322,1397.5,2404.64794921875,2404.64794921875,77,185157.89,185157.89,1
20304680,11.3875,58.381248,1.8043751,60.230625,106.41812,15.1125,33.875,67.5,322,1352.3125,2015.72802734375,2015.72802734375,76,153195.33,153195.33,1
20305023,1.786875,53.294376,11.013124,83.005623,106.37563,11.66875,33.5625,33.75,312,1140.375,2712.79833984375,2712.79833984375,81,219736.67,219736.67,1
20305172,3.0093334,44.236,4.152,89.809334,96.638664,21,57.133335,30,312,1073.4,1984.038452148438,1984.038452148438,86,170627.31,170627.31,1
20305301,.5625,36.005627,5.6774998,96.530624,88.365623,30.1875,46,30,312,1055,1140.425659179688,1140.425659179688,87,99217.031,99217.031,1
20305340,8.0862503,39.23,6.8412499,83.886871,90.923126,21.125,31.25,67.5,312,1125.9375,1751.750366210938,1751.750366210938,78,136636.53,136636.53,1
20305382,7.6075001,40.918751,6.2837501,83.467499,92.686249,19.5,37.125,30,312,1142.875,1473.099243164063,1473.099243164063,70,103116.95,103116.95,1
20305717,.528,46.200001,10.142667,95.184669,102.836,24.086666,10.266666,130,312.875,1107.2,1879.691162109375,1879.691162109375,74,139097.14,139097.14,1
20306272,.32187501,57.230625,3.9737501,75.089378,108.67313,3.76875,52.25,30,322,1338.875,2155.78076171875,2155.78076171875,77,165995.13,165995.13,1
20306296,12.615334,43.792,4.3899999,74.534668,93.772667,17.786667,50.066666,30,313.875,1188.2667,1841.32958984375,1841.32958984375,79,145465.03,145465.03,1
20306433,13.245625,38.755627,5.6100001,79.763748,89.444374,21.6875,40.6875,36.25,312,1135.1875,1292.6416015625,1292.6416015625,77,99533.406,99533.406,1
20306557,6.6062498,52.397499,7.5643749,71.998749,102.9575,8.5562496,43,36.25,321.375,1248.6875,2570.23046875,2570.23046875,94,241601.66,241601.66,1
20320675,.39250001,59.950001,1.0706249,71.441872,111.00125,1.3125,51.875,31.875,322.9375,1383.625,2117.897705078125,2117.897705078125,81,171549.72,171549.72,1
20401171,4.464375,53.200626,7.99125,53.200626,105.72688,24.78125,30.4375,48.75,322,1244.5625,2740.934326171875,2740.934326171875,77,211051.94,211051.94,1
20401627,8.6359997,36.596668,9.3380003,36.596668,96.269333,26.66,40.466667,30,322,1317.3334,8379.5517578125,8379.5517578125,85,712261.88,712261.88,1
20401737,3.315625,45.084373,5.4156251,45.084373,100.635,25.049999,41.875,36.25,322,1264.5,4069.217529296875,4069.217529296875,79,321468.19,321468.19,1
20402045,1.2368751,37.391251,8.3625002,72.518127,81.190628,49.706249,15.6875,105,312,1104.375,7634.28466796875,7634.28466796875,80,610742.75,610742.75,1
20402072,.72923076,43.860001,1.7946154,65.979233,86.354614,44.400002,20,105,312,1108,7476.69287109375,7476.69287109375,75,560751.94,560751.94,1
20402198,5.9626665,47.751335,5.9959998,62.338665,86.890663,44.986668,1.2,130,312,1142,7664.4560546875,7664.4560546875,77,590163.13,590163.13,1
20402201,4.6281252,46.006874,4.6156249,64.721252,90.458748,40.362499,35.9375,48.75,315.75,1170.875,4286.16162109375,4286.16162109375,72,308603.63,308603.63,1
20402298,11.694,37.183998,2.3153334,76.161331,85.765999,47.860001,30.333334,67.5,312,1130.3334,5965.26416015625,5965.26416015625,91,542839.06,542839.06,1
20403049,13.60625,52.689999,4.461875,52.689999,84.550629,42.056252,10.6875,123.75,312,1140.125,3493.04638671875,3493.04638671875,77,268964.56,268964.56,1
20403668,16.771875,45.827499,9.57125,45.827499,86.028748,38.099998,25.3125,111.25,313.875,1190.25,6562.4609375,6562.4609375,83,544684.25,544684.25,1
20403697,25.861334,39.784668,6.5773335,39.784668,79.216003,43.886665,20.733334,117.5,312,1146.5333,8415.6923828125,8415.6923828125,67,563851.38,563851.38,1
20404032,.65357143,32.186428,14.067142,49.520714,74.617142,27.707144,22.214285,111.25,312,929.35712,3601.078369140625,3601.078369140625,79,284485.19,284485.19,1
20404509,9.415,47.978573,10.440714,48.285,90.799286,12.75,17.571428,92.5,312,1051.7142,4243.11181640625,4243.11181640625,64,271559.16,271559.16,1
20404575,4.9206247,33.21125,14.53875,45.922501,70.092499,28.8125,6.625,130,312,838.1875,5483.26904296875,5483.26904296875,78,427695,427695,1
20404660,3.8474998,42.508751,5.9681249,42.508751,87.306252,9.6937504,14.875,130,322,1293.5625,2902.627197265625,2902.627197265625,82,238015.44,238015.44,1
20405132,1.386875,35.900002,6.5212502,35.900002,95.005623,6.1812501,18.75,105,322,1442.6875,691.315185546875,691.315185546875,74,51157.324,51157.324,1
20405366,3.2173333,35.061333,7.0006666,35.061333,83.889999,9.6933336,7.1999998,130,322,1232.3334,6807.12158203125,6807.12158203125,83,564991.06,564991.06,1
20405704,1.99875,30.283125,9.8924999,30.283125,98.422501,18.424999,39.25,30,322,1274.75,4981.4912109375,4981.4912109375,75,373611.84,373611.84,1
20406177,5.0881252,48.019375,7.9243751,48.019375,109.76312,19.125,14.6875,116.25,322,1251.3125,7383.62744140625,7383.62744140625,74,546388.44,546388.44,1
20406348,2.3018749,42.498749,3.0106249,42.498749,96.395004,3.28125,9,130,322,1304.9375,4184.5439453125,4184.5439453125,65,271995.34,271995.34,1
20406598,4.4507141,45.219284,9.9678574,45.219284,103.84071,10.607142,27.142857,67.5,322,1405.6428,6162.203125,6162.203125,85,523787.25,523787.25,1
20407398,1.978125,37.096874,4.9318752,37.096874,103.15,19.893749,30.4375,48.75,322,1359.375,5245.60302734375,5245.60302734375,81,424893.84,424893.84,1
20407481,.24312501,52.52375,2.8531251,52.52375,102.4625,28.299999,22.375,73.75,312,1187.1875,4710.91845703125,4710.91845703125,81,381584.41,381584.41,1
20421229,.24125001,48.000626,5.3362498,48.000626,104.95687,23.137501,35.75,30,322,1258.0625,4345.84619140625,4345.84619140625,69,299863.38,299863.38,1
20501111,10.635,11.993125,11.047501,84.910629,65.046249,12.05,11,133.125,312,482.875,3998.974365234375,3998.974365234375,89,355908.72,355908.72,1
20501330,14.569375,14.97,14.849375,92.251251,77.088753,15.025,59.1875,30,312,510.6875,3550.431884765625,3550.431884765625,83,294685.84,294685.84,1
20501664,3.743125,4.9781251,4.0587502,80.334373,67.451874,4.9937501,2.125,125.625,312,493.9375,1673.199951171875,1673.199951171875,72,120470.4,120470.4,1
20502159,.81437498,6.7525001,5.0506248,73.027496,72.144379,6.7750001,15.25,97.5,312,512.625,2783.679931640625,2783.679931640625,97,270016.97,270016.97,1
20502240,2.243125,17.745001,7.9693751,63.737499,74.201874,17.8125,7.3125,123.75,312,581.4375,2968.40478515625,2968.40478515625,66,195914.72,195914.72,1
20502740,3.6018751,3.5362499,4.2874999,79.939377,72.829376,3.5687499,22.625,92.5,312,501.1875,1953.76318359375,1953.76318359375,88,171931.16,171931.16,1
20502758,1.125,10.67375,.84062499,67.223129,68.590622,10.70625,2,130,312,530.5625,2438.8798828125,2438.8798828125,75,182915.98,182915.98,1
20503239,3.835,5.1456251,4.0500002,78.481873,65.592499,5.1937499,10.125,130,312,497.5625,13172.0244140625,13172.0244140625,76,1001073.9,1001073.9,1
20503476,7.6268749,8.8918753,7.9318752,82.631248,65.766251,8.9375,25.1875,30,312,488.5,1382.343994140625,1382.343994140625,74,102293.45,102293.45,1
20504373,1.593125,14.96375,9.7381248,73.309998,55.011875,15.1125,43.25,33.75,312,541.1875,2415.073486328125,2415.073486328125,85,205281.25,205281.25,1
20504729,1.1393334,1.8646667,1.398,76.085999,67.71067,1.8866667,12.933333,123.75,312,503.13333,2612.459228515625,2612.459228515625,74,193321.98,193321.98,1
20505317,.81874996,24.553749,18.905624,77.718124,47.035625,24.768749,58.0625,30,312,507.5625,1982.91357421875,1982.91357421875,90,178462.22,178462.22,1
20505648,4.1581249,15.995,14.89,80.571877,56.85125,16.137499,43,30,312,488.25,3235.430419921875,3235.430419921875,76,245892.72,245892.72,1
20506412,2.076,33.553333,17.462666,82.524666,41.264,33.866669,37.733334,30,312,485.60001,3778.6064453125,3778.6064453125,71,268281.06,268281.06,1
20507089,4.6843748,23.908751,4.6456251,76.488754,89.526253,24.112499,12.25,130,312,507,5334.193359375,5334.193359375,79,421401.28,421401.28,1
20507371,4.9006252,36.24625,8.8318748,79.728752,100.85875,36.549999,29.625,30,312,499.25,2610.7919921875,2610.7919921875,65,169701.48,169701.48,1
20507422,.69999999,38.427502,12.03375,75.938126,100.8025,38.71875,46.8125,36.25,312,538.1875,2573.078369140625,2573.078369140625,73,187834.72,187834.72,1
20507459,2.0631251,26.9925,2.105,70.422501,88.698746,27.174999,26.1875,80,312,550.0625,2696.19189453125,2696.19189453125,83,223783.92,223783.92,1
20507571,1.3825001,23.724375,1.803125,69.408127,85.258125,23.875,30.8125,73.75,312,547.1875,3136.38720703125,3136.38720703125,73,228956.27,228956.27,1
20508349,.25874999,38.327499,12.2375,74.941879,100.23563,38.612499,52,30,312,540.625,2558.430419921875,2558.430419921875,75,191882.28,191882.28,1
20508547,12.496875,39.598751,15.353125,62.669376,94.081253,39.8125,24.1875,105,312,681.75,2914.80322265625,2914.80322265625,71,206951.03,206951.03,1
20510584,9.8987503,35.289375,7.7849998,84.307503,101.915,35.612499,46.875,30,312,479.8125,1190.116821289063,1190.116821289063,71,84498.297,84498.297,1
20520255,.79374999,.62062502,1.60625,77.58625,70.076874,.625,7.375,130,312,506.375,2098.51513671875,2098.51513671875,69,144797.55,144797.55,1
20520582,.82749999,3.155,3.8856251,74.519379,69.611252,3.175,17.25,123.75,312,509.625,3021.9072265625,3021.9072265625,60,181314.44,181314.44,1
20601141,20.61125,35.556873,8.7706251,35.556873,48.429375,35.856251,20.5,50.625,322,1219.5625,4138.3330078125,4138.3330078125,66,273129.97,273129.97,1
20601626,.21625,18.174376,.70687503,18.174376,58.426876,18.275,9.375,130,312,1074,6983.0751953125,6983.0751953125,94,656409.06,656409.06,1
20601658,6.1893749,13.0975,6.9243751,13.0975,64.035629,13.14375,3.125,130,312,1090.1875,8503.3759765625,8503.3759765625,68,578229.56,578229.56,1
20601701,8.0912504,21.661251,1.791875,21.661251,58.493126,21.862499,22,86.25,313.25,1132.0625,8474.81640625,8474.81640625,61,516963.81,516963.81,1
20602363,.44,45.129288,3.3399999,45.129288,68.250717,45.292858,13.714286,140,312,1135.1428,4051.717529296875,4051.717529296875,83,336292.56,336292.56,1
