enum_old,population,enum
30302047,1197.737689,30302147
30302048,1070.685901,30302148
30302049,1699.545585,30302149
30302050,1141.447479,30302150
30302051,1597.633785,30302151
30302052,1308.787172,30302152
30302053,1670.675646,30302153
30302054,1560.408599,30302154
30302055,1547.887181,30302155
30302056,1401.957099,30302156
30302057,1815.485346,30302157
30302058,1398.885105,30302158
30302059,1229.902767,30302159
30302060,1333.403813,30302160
30302061,1952.369748,30302161
30302062,1372.496646,30302162
30302063,1132.27744,30302163
30302064,1979.788041,30302164
30302065,1586.615796,30302165
30302066,1679.91322,30302166
30302067,1770.049263,30302167
30302068,1258.482374,30302168
30302069,1589.424886,30302169
30302070,1503.009195,30302170
30302071,1578.787781,30302171
30302072,1135.342566,30302172
30302073,1677.105154,30302173
30302074,1280.839904,30302174
30302075,1269.711006,30302175
30302076,1126.375284,30302176
30302077,1157.57117,30302177
30302078,1594.607636,30302178
30302079,1306.267642,30302179
30302080,1458.219438,30302180
30302081,1221.773595,30302181
30302082,2457.944519,30302182
30302083,755.0712947,30302183
30302084,1852.572905,30302184
30302085,1548.720606,30302185
30302086,1849.11495,30302186
30302087,2196.706117,30302187
30302088,1311.748827,30302188
30302089,1121.024241,30302189
30302090,1202.068221,30302190
30302091,1252.592666,30302191
30302092,1418.303081,30302192
30302093,1468.169094,30302193
30302094,1823.109797,30302194
30302095,1696.384897,30302195
30302801,1153.818802,30302901
30302802,1629.735179,30302902
30303001,938.6976821,30303101
30303002,513.1568233,30303102
30303003,842.5615493,30303103
30303004,997.9804216,30303104
30303005,245.4904596,30303105
30303006,300.3153546,30303106
30303007,605.2798226,30303107
30303008,1073.531184,30303108
30303009,317.5959356,30303109
30304001,1277.787493,30304101
30304002,2000.326378,30304102
30304003,1199.310515,30304103
30304004,1126.480571,30304104
30304005,1439.82409,30304105
30304006,1474.220933,30304106
30304007,1439.264527,30304107
30304008,1157.030975,30304108
30304009,1498.549064,30304109
30304010,1680.857353,30304110
30304011,1148.830125,30304111
30304012,1248.423402,30304112
30304013,1365.913289,30304113
30304014,1081.032638,30304114
30304015,1260.505476,30304115
30304016,1393.860103,30304116
30304017,1183.609888,30304117
30304018,1307.604623,30304118
30304019,1954.295849,30304119
30304020,1582.772183,30304120
30304021,1305.943228,30304121
30304022,1640.022779,30304122
30304023,1287.974991,30304123
30304024,1068.485656,30304124
30304025,1716.343187,30304125
30304026,1160.274538,30304126
30304027,1316.226858,30304127
30304028,1962.12439,30304128
30304029,1829.896135,30304129
30304030,1110.613532,30304130
30304031,1212.854604,30304131
30304032,1224.440961,30304132
30304033,1674.460806,30304133
30304034,1053.602145,30304134
30304035,1946.27906,30304135
30304036,1555.610547,30304136
30304037,978.2626368,30304137
30304038,1955.380134,30304138
30304039,1172.618752,30304139
30304040,1648.536999,30304140
30304041,1613.388119,30304141
30304042,1483.598357,30304142
30304043,1358.461051,30304143
30304044,768.5427845,30304144
30304045,1936.034926,30304145
30304046,1624.534101,30304146
30304047,1616.000047,30304147
30304048,1496.828036,30304148
30304049,870.2897725,30304149
30304804,862.2703652,30304904
30305001,2096.23212,30305101
30305002,2149.461315,30305102
30305003,1258.395092,30305103
30305004,1616.233843,30305104
30305005,1198.777173,30305105
30305006,1394.20233,30305106
30305007,1663.146004,30305107
30305008,1321.043441,30305108
30305009,1219.638557,30305109
30305010,1172.295338,30305110
30305011,1190.642155,30305111
30305012,1436.66851,30305112
30305013,2517.749506,30305113
30305014,1770.267268,30305114
30305015,1336.766702,30305115
30305016,1171.533859,30305116
30305017,1381.510084,30305117
30305018,1864.666538,30305118
30305019,1352.043054,30305119
30305020,1393.244367,30305120
30305021,1711.104158,30305121
30305022,791.2193744,30305122
30305023,2096.764513,30305123
30305024,1707.213057,30305124
30305025,2050.76656,30305125
30305026,1685.019809,30305126
30305027,1314.647047,30305127
30305028,1967.667563,30305128
30305029,1144.389289,30305129
30305030,1999.901425,30305130
30305031,1802.077006,30305131
30305032,1455.197642,30305132
30305033,1818.051041,30305133
30305034,1700.111594,30305134
30305035,1634.496917,30305135
30305036,1338.409203,30305136
30305037,1597.725906,30305137
30305038,1916.022124,30305138
30305039,1935.362476,30305139
30305040,1761.441784,30305140
30305041,1603.675222,30305141
30305042,1453.770831,30305142
30305043,1801.038237,30305143
30305044,1023.896555,30305144
30305045,867.7651024,30305145
30305046,1571.237632,30305146
30305047,1046.296503,30305147
30305048,1621.070186,30305148
30305049,1751.381569,30305149
30305050,1072.9592,30305150
30305051,1036.345847,30305151
30305052,1517.007091,30305152
30305053,1815.518355,30305153
30305054,1376.806181,30305154
30305055,1297.602407,30305155
30305056,1329.055585,30305156
30305057,1177.612075,30305157
30305058,2238.181036,30305158
30305059,729.327889,30305159
30305060,1760.337686,30305160
30305061,1687.783555,30305161
30305062,1173.289258,30305162
30305063,2191.782774,30305163
30305064,1437.522575,30305164
30305065,1924.805926,30305165
30305066,1470.286269,30305166
30305067,943.2573111,30305167
30305068,1242.062074,30305168
30305069,1640.942247,30305169
30305070,698.4862415,30305170
30305071,1598.643949,30305171
30305072,1544.851601,30305172
30305073,897.0717196,30305173
30305074,1184.705859,30305174
30305075,1078.85383,30305175
30305076,2003.273571,30305176
30305077,1512.44328,30305177
30305078,1361.622885,30305178
30305079,1030.02414,30305179
30305080,1467.815883,30305180
30305081,2438.668773,30305181
30305082,2016.872561,30305182
30305083,2013.911752,30305183
30305084,453.0319138,30305184
30305085,1120.931261,30305185
30305086,1640.208038,30305186
30305087,2393.380457,30305187
30305088,1705.711808,30305188
30305089,2071.94394,30305189
30305090,1805.583961,30305190
30305091,1319.011154,30305191
30305092,548.8149382,30305192
30305093,1367.348064,30305193
30305094,2254.330645,30305194
30305095,760.6972979,30305195
30305096,2196.230889,30305196
30305805,1413.66134,30305905
30305806,243.0664642,30305906
30305807,2341.147897,30305907
30305808,1343.008883,30305908
30305809,1461.305964,30305909
30305810,2118.502055,30305910
30305811,1336.079599,30305911
30305812,1275.369416,30305912
30305813,878.9885888,30305913
30305814,1501.278499,30305914
30305815,1258.092259,30305915
30305816,1910.131759,30305916
30305817,2152.540928,30305917
30305818,2542.349333,30305918
30305819,757.734078,30305919
30305820,910.6869563,30305920
30306001,1389.465958,30306101
30306002,1132.451108,30306102
30306003,1423.806966,30306103
30306004,1426.944975,30306104
30306005,1424.249353,30306105
30306006,981.7782763,30306106
30306007,1322.76936,30306107
30306008,1391.718603,30306108
30306009,1497.79288,30306109
30306010,1589.099431,30306110
30306011,993.4049588,30306111
30306012,1141.366887,30306112
30306013,2325.179285,30306113
30306014,759.7085975,30306114
30306015,1164.949736,30306115
30306016,1544.256824,30306116
30306017,1253.110231,30306117
30306018,1225.253295,30306118
30306019,307.4881023,30306119
30306020,1112.846479,30306120
30306021,1253.714859,30306121
30306022,1365.783103,30306122
30306023,1734.727733,30306123
30306024,1022.002647,30306124
30306025,1561.268098,30306125
30306026,899.9788313,30306126
30306027,747.6795861,30306127
30306028,1333.425013,30306128
30306029,1520.273927,30306129
30306030,620.1492459,30306130
30306031,1208.178872,30306131
30306032,1402.37325,30306132
30306033,1523.249322,30306133
30306034,1550.806523,30306134
30306035,1235.880898,30306135
30306036,1501.092017,30306136
30306037,1465.25049,30306137
30306038,1111.536979,30306138
30306039,1077.62952,30306139
30306040,1756.559781,30306140
30306041,1209.944316,30306141
30306042,991.158711,30306142
30306043,1061.941004,30306143
30306044,964.994405,30306144
30306045,785.0863293,30306145
30306046,1977.252695,30306146
30306047,1150.916718,30306147
30306048,466.9096613,30306148
30306049,1168.197681,30306149
30306050,1447.809727,30306150
30306051,1364.066797,30306151
30306052,1107.193633,30306152
30306053,1453.80831,30306153
30306054,1285.269687,30306154
30306055,1375.146591,30306155
30306056,1961.535496,30306156
30306057,1593.061115,30306157
30306058,1639.530807,30306158
30306059,1610.993433,30306159
30306060,1245.43668,30306160
30306061,739.8807405,30306161
30306062,1711.813386,30306162
30306063,1112.121394,30306163
30306064,952.29565,30306164
30306065,1396.655454,30306165
30306066,1166.946437,30306166
30306067,1538.169887,30306167
30306068,1101.806953,30306168
30306069,1253.055782,30306169
30306070,1318.222708,30306170
30306071,1038.07335,30306171
30306072,1754.073809,30306172
30306073,967.4051188,30306173
30306074,944.9229637,30306174
30306075,1056.492055,30306175
30306076,1273.4885,30306176
30306077,998.4835947,30306177
30306078,849.9070946,30306178
30306079,1325.635573,30306179
30306080,798.8249106,30306180
30306081,1359.798689,30306181
30306082,912.2910054,30306182
30306083,995.3843313,30306183
30306084,1241.359411,30306184
30306085,1437.434884,30306185
30306086,1784.961691,30306186
30306087,1655.5967,30306187
30306088,1583.247163,30306188
30306089,1746.249715,30306189
30306090,1593.142494,30306190
30306091,896.1688108,30306191
30306092,1106.500559,30306192
30306093,1492.590585,30306193
30306094,1361.655899,30306194
30306095,1861.090965,30306195
30306096,1524.416692,30306196
30306097,1143.235447,30306197
30306098,1188.322155,30306198
30306099,1318.680383,30306199
30306100,1814.012377,30306200
30306101,1485.785286,30306201
30306102,1189.043172,30306202
30306103,1307.043165,30306203
30306104,1802.408922,30306204
30306105,1330.899128,30306205
30306106,1244.532407,30306206
30306107,1493.766759,30306207
30306108,744.9004948,30306208
30306109,1224.328587,30306209
30306110,1610.153709,30306210
30306111,887.9730798,30306211
30306112,1179.889487,30306212
30306113,1234.615562,30306213
30306114,977.948386,30306214
30306115,1082.075197,30306215
30306116,1088.223419,30306216
30306117,1895.74433,30306217
30306118,584.0789234,30306218
30306119,917.3223339,30306219
30306120,1072.334009,30306220
30306121,1065.855085,30306221
30306122,1753.836169,30306222
30306123,1625.364817,30306223
30306124,889.9336235,30306224
30306125,1180.227356,30306225
30306801,1760.780015,30306901
30306802,1084.384941,30306902
30306803,764.5463614,30306903
30306902,641.0030477,30307002
30307001,1397.993325,30307101
30307002,1313.942962,30307102
30307003,1280.20519,30307103
30307004,2177.872243,30307104
30307005,1768.921589,30307105
30307006,1409.292872,30307106
30307007,1172.972735,30307107
30307008,1339.313256,30307108
30307009,1327.693477,30307109
30307010,1766.328082,30307110
30307011,1432.347594,30307111
30307012,1103.78869,30307112
30307013,2038.404858,30307113
30307014,1952.535487,30307114
30307015,1580.714638,30307115
30307016,1910.692727,30307116
30307017,1449.639009,30307117
30307018,1844.129952,30307118
30307019,1911.22692,30307119
30307020,1368.278728,30307120
30307021,1648.280483,30307121
30307022,1561.142001,30307122
30307023,1587.172606,30307123
30307024,1269.878145,30307124
30307025,1345.494779,30307125
30307026,1368.748847,30307126
30307027,1156.127996,30307127
30307028,1366.590318,30307128
30307029,1662.365649,30307129
30307030,1240.067576,30307130
30307031,1607.961357,30307131
30307032,2217.488827,30307132
30307033,1745.351586,30307133
30307034,2084.599934,30307134
30307035,1431.276037,30307135
30307036,996.9154685,30307136
30307037,1440.908065,30307137
30307802,1718.179276,30307902
30307803,1515.323208,30307903
30307804,1446.50625,30307904
30307805,1507.971423,30307905
30307806,2518.064308,30307906
30307807,1727.780553,30307907
30307808,2488.007096,30307908
30307809,1664.794093,30307909
30307901,984.3819156,30308001
30307902,310.3579676,30308002
30331001,1830.755285,30331101
30331002,2512.125218,30331102
30331003,1067.826365,30331103
30332001,2213.476771,30332101
30332002,821.1055164,30332102
30332003,326.0743704,30332103
30332004,2574.866958,30332104
30332005,6662.622848,30332105
30333001,1340.472849,30333101
30334001,986.5313908,30334101
30334002,976.288156,30334102
30334003,1944.742129,30334103
30335001,1966.81786,30335101
30335002,2513.815857,30335102
30335003,4102.802885,30335103
30335004,2257.901796,30335104
30335005,1660.17411,30335105
30335006,2706.053541,30335106
30335007,1693.54287,30335107
30335008,1400.48349,30335108
30336001,3482.388311,30336101
30336002,4682.585386,30336102
30336003,901.1982819,30336103
30337001,5249.25611,30337101
30338001,1659.212395,30338101
30338002,4266.677777,30338102
30338003,2498.92186,30338103
30338004,2735.065922,30338104
30338005,1630.234783,30338105
30338006,2038.2061,30338106
30338007,1012.97937,30338107
30338008,871.0999603,30338108
30339001,2697.159075,30339101
30339002,6099.159283,30339102
30340001,1382.2596,30340101
30340002,1966.925167,30340102
30341001,1706.813112,30341101
30341002,2531.414742,30341102
30341003,3709.810469,30341103
30342001,905.9559231,30342101
30342002,1449.512197,30342102
30342003,3123.763716,30342103
30342004,4147.216583,30342104
30342005,2370.512163,30342105
30343001,2731.625946,30343101
30343002,3433.848094,30343102
30343003,1977.454175,30343103
30343004,1903.421646,30343104
30344001,1008.764914,30344101
30344002,865.5837342,30344102
30399930,11.19705261,30400030
30401001,1171.560437,30401101
30401002,971.9001234,30401102
30401003,1312.405575,30401103
30401004,1332.546943,30401104
30401005,722.9631646,30401105
30401006,1139.262122,30401106
30401007,1394.48915,30401107
30401008,904.9740902,30401108
30401009,1235.464656,30401109
30401010,2597.571423,30401110
30401011,1420.851175,30401111
30401012,1416.602728,30401112
30401013,1369.821964,30401113
30401014,1372.687478,30401114
30401015,1420.330742,30401115
30401016,1027.829873,30401116
30401017,1223.57803,30401117
30401018,1185.934252,30401118
30401019,1581.65236,30401119
30401020,1248.930928,30401120
30401021,1685.490744,30401121
30401022,1626.94391,30401122
30401023,1005.466308,30401123
30401024,1802.141797,30401124
30401025,1077.929956,30401125
30401026,1531.266313,30401126
30401027,1442.477104,30401127
30401028,1871.95643,30401128
30401029,1278.037238,30401129
30401030,1485.52549,30401130
30401031,1721.572227,30401131
30401032,1247.136228,30401132
30401033,2003.414622,30401133
30401034,534.0189693,30401134
30401035,1269.8166,30401135
30401036,1020.529567,30401136
30401037,1118.01594,30401137
30401038,1498.519447,30401138
30401039,1458.675719,30401139
30401040,1146.934991,30401140
30401041,990.1342137,30401141
30401042,1372.512427,30401142
30401043,1513.823319,30401143
30401044,1466.189905,30401144
30401045,1263.217495,30401145
30401046,2425.492782,30401146
30401047,882.2679207,30401147
30401048,1462.191881,30401148
30401049,1115.833528,30401149
30401801,1554.11694,30401901
30401802,2503.202101,30401902
30401803,1054.460919,30401903
30401901,51.68981832,30402001
30402001,1719.470074,30402101
30402002,1743.354445,30402102
30402003,1307.109672,30402103
30402004,1819.930065,30402104
